,Unnamed: 0,id,artists,name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify_popularity
969,969,3RiPr603aXAoi4GHyXx0uy,Coldplay,Hymn for the Weekend,2010,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,4,84.0
970,970,0wXuerDYiBnERgIpbb3JBR,Childish Gambino,Redbone,2010,0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,326933,4,73.0
971,971,6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Summer,2010,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4,80.0
972,972,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,2010,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4,83.0
973,973,0lYBSQXN6rCTvUZvg9S0lU,DJ Snake & Justin Bieber,Let Me Love You,2010,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,82.0
974,974,32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson & Bruno Mars,Uptown Funk (feat. Bruno Mars),2010,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4,82.0
975,975,4tqcoej1zPvwePZCzuAjJd,J. Cole,Wet Dreamz,2010,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,239267,4,83.0
976,976,48QmG1dfvMuYLxMPt7KSRA,Sean Paul & Dua Lipa,No Lie,2010,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4,82.0
977,977,5mCPDVBb16L4XQwDdbRUpz,Drake,Passionfruit,2010,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,82.0
978,978,6nek1Nin9q48AVZcWs9e9D,Coldplay,Paradise,2010,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4,83.0
979,979,3QGsuHI8jO1Rx4JWLUh9jd,Shawn Mendes,Treat You Better,2010,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,4,83.0
980,980,2dpaYNEQHiRxtZbfNsse99,Marshmello & Bastille,Happier,2010,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290,4,82.0
981,981,2Foc5Q5nqNiosCNqttzHof,Daft Punk & Pharrell Williams & Nile Rodgers,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2010,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4,81.0
982,982,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,2010,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,83.0
983,983,60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,2010,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4,82.0
984,984,6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,Safe And Sound,2010,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5,82.0
985,985,76hfruVvmfQbw0eYn1nmeC,DNCE,Cake By The Ocean,2010,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4,80.0
986,986,0SiywuOBRcynK0uKGWdCnn,Lady Gaga,Bad Romance,2010,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4,82.0
987,987,4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,2010,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4,82.0
988,988,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,2010,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,82.0
989,989,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,2010,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,80.0
990,990,2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,2010,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4,78.0
991,991,4gbVRS8gloEluzf0GzDOFc,Maroon 5,Maps,2010,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4,83.0
992,992,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,2010,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4,81.0
993,993,2nMeu6UenVvwUktBCpLMK9,Lana Del Rey,Young And Beautiful,2010,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,4,82.0
994,994,2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,2010,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4,82.0
995,995,15JINEqzVMv3SvJTAXAKED,Eminem & Rihanna,Love The Way You Lie,2010,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,4,82.0
996,996,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",2010,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4,81.0
997,997,3bidbhpOYeV4knp8AIu8Xn,Macklemore & Ryan Lewis & Macklemore & Ryan Lewis & Ray Dalton,Can't Hold Us (feat. Ray Dalton),2010,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4,81.0
998,998,3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar & SZA,All The Stars (with SZA),2010,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,82.0
999,999,7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,XO Tour Llif3,2010,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4,82.0
1000,1000,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Ride,2010,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4,81.0
1001,1001,4QNpBfC0zvjKqPJcyqBy9W,Pitbull & Ne-Yo & Afrojack & Nayer,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",2010,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,252307,4,81.0
1002,1002,0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,2010,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4,83.0
1003,1003,3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,2010,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516,3,84.0
1004,1004,6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,2010,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4,80.0
1005,1005,4QtiVmuA88tPQiCOHZuQ5b,Sofía Reyes & Jason Derulo & De La Ghetto,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",2010,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526,4,77.0
1006,1006,5cF0dROlMOK5uNZtivgu50,Charlie Puth,Attention,2010,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4,82.0
1007,1007,3uwnnTQcHM1rDqSfA4gQNz,Demi Lovato,Cool for the Summer,2010,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,4,80.0
1008,1008,3B54sVLJ402zGa6Xm4YGNe,French Montana & Swae Lee,Unforgettable,2010,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4,80.0
1009,1009,3AVrVz5rK8Hrqo9YGiVGN5,Cigarettes After Sex,Apocalypse,2010,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4,82.0
1010,1010,5oO3drDxtziYU2H1X23ZIp,Rihanna,Love On The Brain,2010,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,83.0
1011,1011,6epn3r7S14KUqlReYr77hA,Justin Bieber & Ludacris,Baby,2010,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,214240,4,80.0
1012,1012,0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes & Adam Levine,Stereo Hearts (feat. Adam Levine),2010,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4,81.0
1013,1013,161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,2010,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,217867,4,81.0
1014,1014,2JzZzZUQj3Qff7wapcbKjc,Wiz Khalifa & Charlie Puth,See You Again (feat. Charlie Puth),2010,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4,81.0
1015,1015,3cHyrEgdyYRjgJKSOiOtcS,Pitbull & Kesha,Timber (feat. Ke$ha),2010,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4,80.0
1016,1016,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes,2010,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4,80.0
1017,1017,3a1lNhkSLSkpJE4MSHpDu9,Post Malone & Quavo,Congratulations,2010,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,81.0
1018,1018,1NZs6n6hl8UuMaX0UC0YTz,Lana Del Rey,Brooklyn Baby,2010,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640,4,81.0
1019,1019,2FY7b99s15jUprqC0M5NCT,Imagine Dragons,Natural,2010,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4,81.0
1020,1020,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,2002,2010,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4,81.0
1021,1021,22VdIZQfgXJea34mQxlt81,The Weeknd,Can't Feel My Face,2010,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4,81.0
1022,1022,2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,2010,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4,79.0
1023,1023,6PGoSes0D9eUDeeAafB2As,Kendrick Lamar & Zacari,LOVE. FEAT. ZACARI.,2010,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400,4,82.0
1024,1024,0NlGoUyOJSuSHmngoibVAs,Kodaline,All I Want,2010,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3,80.0
1025,1025,6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,2010,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4,81.0
1026,1026,60nZcImufyMA1MKQY3dcCH,Pharrell Williams,"Happy - From ""Despicable Me 2""",2010,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,80.0
1027,1027,2AT8iROs4FQueDv2c8q2KE,Arctic Monkeys,R U Mine?,2010,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,201726,4,82.0
1028,1028,0Oqc0kKFsQ6MhFOLBNZIGX,Lana Del Rey,Doin' Time,2010,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4,81.0
1029,1029,0HPD5WQqrq7wPWR7P7Dw1i,Kesha,TiK ToK,2010,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4,80.0
1030,1030,0azC730Exh71aQlOt9Zj3y,Calvin Harris & Rihanna,This Is What You Came For,2010,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4,80.0
1031,1031,6RtPijgfPKROxEzTHNRiDp,MAGIC!,Rude,2010,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840,4,80.0
1032,1032,0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Mercy,2010,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,208733,4,81.0
1033,1033,7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,2010,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,4,80.0
1034,1034,1yvMUkIOTeUNtNWlWRgANS,Sia,Unstoppable,2010,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4,81.0
1035,1035,2iuZJX9X9P0GKaE93xcPjk,Maroon 5,Sugar,2010,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,4,80.0
1036,1036,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,2010,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,80.0
1037,1037,2bJvI42r8EF3wxjOuDav4r,Pitbull & Ne-Yo,Time of Our Lives,2010,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,229360,4,79.0
1038,1038,6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,Whatever It Takes,2010,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,4,80.0
1039,1039,1gihuPhrLraKYrJMAEONyc,Calvin Harris,Feel So Close - Radio Edit,2010,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,79.0
1040,1040,7vGuf3Y35N4wmASOKLUVVU,Marshmello & Khalid,Silence,2010,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4,80.0
1041,1041,6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,2010,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,203000,4,79.0
1042,1042,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,2010,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4,80.0
1043,1043,1mKXFLRA179hdOWQBwUk9e,P!nk & Nate Ruess,Just Give Me a Reason (feat. Nate Ruess),2010,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,80.0
1044,1044,1rfofaqEpACxVEHIZBJe6W,Camila Cabello & Young Thug,Havana (feat. Young Thug),2010,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,79.0
1045,1045,7DnAm9FOTWE3cUvso43HhI,Ava Max,Sweet but Psycho,2010,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,81.0
1046,1046,22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,2010,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4,80.0
1047,1047,7Ie9W94M7OjPoZVV216Xus,Eminem,Not Afraid,2010,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,248133,5,80.0
1048,1048,5bcTCxgc7xVfSaMV3RuVke,Calvin Harris & Pharrell Williams & Katy Perry & Big Sean & Funk Wav,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2010,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4,77.0
1049,1049,6lanRgr6wXibZr8KgzXxBl,Christina Perri,A Thousand Years,2010,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3,79.0
